collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
3608,PaleoDB,M. Patzkowsky,,Exogyra,,erraticostata,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Inoceramus,,balticus,,Inoceramus,,balticus,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Limea,,reticulata,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Neithea,,quinquecostata,,Neithea,,quinquecostata,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,cf.,Pinna,,laqueata,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Pterotrigonia,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Protocardia,,spillmani,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Pycnodonte,,mutabilis,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,,Spondylus,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3608,PaleoDB,M. Patzkowsky,?,Trigonarca,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 8,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,lithology described as a chalk,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:37
3609,PaleoDB,M. Patzkowsky,cf.,Camptonectes,,bellisculptus,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing, 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 9,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:49
3609,PaleoDB,M. Patzkowsky,,Limea,,reticulata,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing, 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 9,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:49
3609,PaleoDB,M. Patzkowsky,,Pycnodonte,,mutabilis,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing, 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 9,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:49
3610,PaleoDB,M. Patzkowsky,,Cucullaea,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 14,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky skeletal limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:53
3610,PaleoDB,M. Patzkowsky,,Protocardia,,spillmani,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 14,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky skeletal limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:53
3610,PaleoDB,M. Patzkowsky,,Pycnodonte,,mutabilis,,,,,K. Layou,216,1996,Texas,Medina,29.347222,-99.141111,small collection,,"King's Water Hole, Hondo Creek crossing 5 km N of Hondo",Cretaceous 7,84.9,70.6,77.75,Baculites maclearni,,Anacacho Limestone,,King's Water Hole,unit 14,,,,,,,bed,"Swezey and Sullivan (2004) correlate this bed to the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""limestone""",,,,,,,marine indet.,,body,lithology described as a chalky skeletal limestone,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:53
3611,PaleoDB,M. Patzkowsky,,Camptonectes,,burlingtonensis,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,cf.,Crassatella,,hodgei,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Cucullaea,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Exogyra,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Liopistha,,alternata,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Neithea,,quinquecostata,,Neithea,,quinquecostata,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,cf.,Paranomia,,scabra,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Protocardia,,spillmani,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3611,PaleoDB,M. Patzkowsky,,Pycnodonte,,sp.,,,,,K. Layou,216,1996,Texas,Medina,29.441667,-98.859722,small collection,,"road 1957, 3.2 km east of Rio Medina in road cut on hill",Cretaceous 7,84.9,70.6,77.75,Baculites sp.,,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 11:57
3613,PaleoDB,M. Patzkowsky,,Cucullaea,,sp.,,,,,K. Layou,216,1996,Texas,Uvalde,29.184722,-100.030278,small collection,,abandon asphalt quarry 0.25 km N of Golondrina Waterhole and 1.3 km SE of Blewett,Cretaceous 7,84.9,70.6,77.75,Baculites sp.,Midway,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 12:18
3613,PaleoDB,M. Patzkowsky,cf.,Distefanella,,sp.,,,,,K. Layou,216,1996,Texas,Uvalde,29.184722,-100.030278,small collection,,abandon asphalt quarry 0.25 km N of Golondrina Waterhole and 1.3 km SE of Blewett,Cretaceous 7,84.9,70.6,77.75,Baculites sp.,Midway,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 12:18
3613,PaleoDB,M. Patzkowsky,,Exogyra,,sp.,,,,,K. Layou,216,1996,Texas,Uvalde,29.184722,-100.030278,small collection,,abandon asphalt quarry 0.25 km N of Golondrina Waterhole and 1.3 km SE of Blewett,Cretaceous 7,84.9,70.6,77.75,Baculites sp.,Midway,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 12:18
3613,PaleoDB,M. Patzkowsky,,Inoceramus,,balticus,,Inoceramus,,balticus,K. Layou,216,1996,Texas,Uvalde,29.184722,-100.030278,small collection,,abandon asphalt quarry 0.25 km N of Golondrina Waterhole and 1.3 km SE of Blewett,Cretaceous 7,84.9,70.6,77.75,Baculites sp.,Midway,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 12:18
3613,PaleoDB,M. Patzkowsky,,Lima,,sp.,,,,,K. Layou,216,1996,Texas,Uvalde,29.184722,-100.030278,small collection,,abandon asphalt quarry 0.25 km N of Golondrina Waterhole and 1.3 km SE of Blewett,Cretaceous 7,84.9,70.6,77.75,Baculites sp.,Midway,Anacacho Limestone,,,,,,,,,,,"Swezey and Sullivan (2004) correlate the Anacacho LS to the Baculites sp. (weak flank ribs), Baculites sp. (smooth) zone, which is late upper Campanian in Gradstein et al., 2004, through the Baculites maclearni zone., which is middle Campanian in Gradstein et al., 2004.",,,,,"""carbonate""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,mesofossils,,biostratigraphic,some macrofossils,field collection,,,USGS,,,,,,,05/08/1999 12:18
